wid,label,genres,materials,image,year,year_bin,years,image_path,genres_encoded,materials_encoded,years_encoded
Q106372849,,Other,terracotta,https://upload.wikimedia.org/wikipedia/commons/0/0d/Granet_-_Maquette_du_monument_d%27Alfred_de_Musset_%C3%A0_Neuilly_-_2002.1_-_Mus%C3%A9e_de_la_Vie_romantique_01.jpg,1903,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q106372849_0.png,0,7,8
Q106372856,,Other,plaster,https://upload.wikimedia.org/wikipedia/commons/7/7e/Orl%C3%A9ans_-_Cavalier_sautant_une_palissade_%28La_chasse_au_faucon%29_-_2013.2_-_Mus%C3%A9e_de_la_Vie_romantique_01.jpg,1835,7,1800-1849,/home3/jqwx33/SculptureMTL/selected_images/Q106372856_0.png,0,5,6
Q106372857,,Other,marble,https://upload.wikimedia.org/wikipedia/commons/1/1c/Pradier_-_Portrait_en_pied_de_Ferdinand-Philippe%2C_duc_d%27Orl%C3%A9ans_-_2013.11.3_-_Mus%C3%A9e_de_la_Vie_romantique_04.jpg,1801,7,1800-1849,/home3/jqwx33/SculptureMTL/selected_images/Q106372857_0.png,0,3,6
Q106594592,,Other,wood,https://upload.wikimedia.org/wikipedia/commons/e/e9/Lescot_apothicaire._-_14_rue_de_Grammont%2C_auj_Gramont%2C_2e_arrondissement%2C_Paris_01.jpg,1801,7,1800-1849,/home3/jqwx33/SculptureMTL/selected_images/Q106594592_0.png,0,8,6
Q106603912,,Other,plaster,https://upload.wikimedia.org/wikipedia/commons/e/e0/Borrel_-_Pierre-Yves_Barr%C3%A9_%281749-1832%29%2C_vaudevilliste_et_directeur_de_th%C3%A9%C3%A2tre.jpg,1801,7,1800-1849,/home3/jqwx33/SculptureMTL/selected_images/Q106603912_0.png,0,5,6
Q106621258,,public art,bronze,"[https://upload.wikimedia.org/wikipedia/commons/a/a3/Kronych_Karel-Odv%C4%9Btr%C3%A1vac%C3%AD_kom%C3%ADn%2C_Bubene%C4%8D_%2801%29.jpg, https://upload.wikimedia.org/wikipedia/commons/2/20/Kronych_Karel-Odv%C4%9Btr%C3%A1vac%C3%AD_kom%C3%ADn%2C_Bubene%C4%8D_%2802%29.jpg, https://upload.wikimedia.org/wikipedia/commons/3/32/Kronych_Karel-Odv%C4%9Btr%C3%A1vac%C3%AD_kom%C3%ADn%2C_Bubene%C4%8D_%2803%29.jpg, https://upload.wikimedia.org/wikipedia/commons/9/97/Kronych_Karel-Odv%C4%9Btr%C3%A1vac%C3%AD_kom%C3%ADn%2C_Bubene%C4%8D_%2804%29.jpg, https://upload.wikimedia.org/wikipedia/commons/8/81/Kronych_Karel-Odv%C4%9Btr%C3%A1vac%C3%AD_kom%C3%ADn%2C_Bubene%C4%8D_%2805%29.jpg]",1980,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q106621258_0.png,8,1,10
Q106621262,,public art,metal,https://upload.wikimedia.org/wikipedia/commons/d/da/Plastika_Elipsoid_vpravo_od_vchodu_O2_ar%C3%A9ny_ve_Vyso%C4%8Danech_%28Q106621262%29.jpg,2020,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q106621262_0.png,8,4,12
Q106621311,Cube,public art,stone,https://upload.wikimedia.org/wikipedia/commons/b/bd/Krychle_%281971%29_Josef_%C5%A0pa%C4%8Dek_Doubrav%C4%8Dick%C3%A1_ulice-06-2021-praha.jpg,1971,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q106621311_0.png,8,6,10
Q106621322,,public art,stone,https://upload.wikimedia.org/wikipedia/commons/b/b2/%C5%A0est_segment%C5%AF_001.jpg,1971,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q106621322_0.png,8,6,10
Q106621417,,public art,metal,https://upload.wikimedia.org/wikipedia/commons/c/cc/Dialog_Bronze_Sculpture_Kutr_Gebauer_2008_A.jpg,2008,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q106621417_0.png,8,4,12
Q106621442,,public art,metal,https://upload.wikimedia.org/wikipedia/commons/d/df/Prosba_za_n%C3%A1vrat_%281985%29_Karel_Kronych-06-2021-praha.jpg,1985,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q106621442_0.png,8,4,11
Q106621639,Bollards,public art,stone,https://upload.wikimedia.org/wikipedia/commons/3/37/Klime%C5%A1_Josef-Patn%C3%ADky%2C_%C5%BDi%C5%BEkov_%2806%29.jpg,1987,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q106621639_0.png,8,6,11
Q106675387,Lion with a Snake,animal sculpture,bronze,https://upload.wikimedia.org/wikipedia/commons/0/05/Lens_-_Inauguration_du_Louvre-Lens_le_4_d%C3%A9cembre_2012%2C_la_Galerie_du_Temps%2C_n%C2%B0_204.JPG,1835,7,1800-1849,/home3/jqwx33/SculptureMTL/selected_images/Q106675387_0.png,2,1,6
Q106685321,Max Euwe,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/f/f0/Max_Euwebeeld.jpg,2004,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q106685321_0.png,8,1,12
Q106907491,,portrait,bronze,https://upload.wikimedia.org/wikipedia/commons/1/17/Cl%C3%A9ment_1.jpg,1912,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q106907491_0.png,7,1,8
Q106916682,Windspiel,public art,metal,https://upload.wikimedia.org/wikipedia/commons/f/fc/Marzahner_Promenade_110320_AMA_fec_%2856%29.JPG,1985,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q106916682_0.png,8,4,11
Q107289014,L'eau de vie,public art,Other,https://upload.wikimedia.org/wikipedia/commons/9/94/L%27eau_de_vie_55-o.art.pub-eauvie-03.jpg,1985,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q107289014_0.png,8,0,11
Q107349000,Vendangeur au repos by Raymonde Maldès,public art,stone,https://upload.wikimedia.org/wikipedia/commons/9/97/Raymonde_Mald%C3%A8s_-_Vendangeur_au_repos_02.jpg,1936,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q107349000_0.png,8,6,8
Q107447168,Die Sinnende,public art,stone,https://upload.wikimedia.org/wikipedia/commons/2/2d/Hunzinger_Die_Sinnende_1980.jpg,1980,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q107447168_0.png,8,6,10
Q107736064,Solar Disc,public art,stone,https://upload.wikimedia.org/wikipedia/commons/b/b3/Villa_Ol%C3%ADmpica.jpg,1968,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q107736064_0.png,8,6,10
Q108102505,Bust of Jean-Baptiste Guindey,portrait,plaster,"[https://upload.wikimedia.org/wikipedia/commons/8/86/Laure_Coutan_-_Buste_de_Jean-Baptiste_Guindey_01.jpg, https://upload.wikimedia.org/wikipedia/commons/0/09/Laure_Coutan_-_Buste_de_Jean-Baptiste_Guindey_02.jpg]",1900,8,1850-1899,/home3/jqwx33/SculptureMTL/selected_images/Q108102505_0.png,7,5,7
Q108104649,,mythological sculpture,marble,https://upload.wikimedia.org/wikipedia/commons/f/f1/Louis_Mathet_-_Nymphe_de_la_montagne.jpg,1900,8,1850-1899,/home3/jqwx33/SculptureMTL/selected_images/Q108104649_0.png,5,3,7
Q108379118,Globophoros,abstract art,metal,https://upload.wikimedia.org/wikipedia/commons/8/8e/Globophoros_%28Hans_Germer%29_06.jpg,2015,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q108379118_0.png,1,4,12
Q108437332,"Turm, Wetterhahn und Windrose",public art,metal,https://upload.wikimedia.org/wikipedia/commons/8/8b/Skulptur_Turm%2C_Wetterhahn_und_Windrose_Berlin_3v3.jpg,1995,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q108437332_0.png,8,4,11
Q108443509,"2,43° vorwärts geneigt",public art,stone,https://upload.wikimedia.org/wikipedia/commons/6/6e/Windspiel_Windbewegte_Skulptur_Berlin_2v4.jpg,1997,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q108443509_0.png,8,6,11
Q108446520,Tierfabeln,public art,terracotta,https://upload.wikimedia.org/wikipedia/commons/f/fd/K%C3%B6pitzer_Stra%C3%9Fe_Berlin-Frf_051-102.JPG,1988,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q108446520_0.png,8,7,11
Q108463643,Windspiel,public art,stone,https://upload.wikimedia.org/wikipedia/commons/f/fd/Skulptur_Vincent-van-Gogh-Str_18a_%28Nhohs%29_Windspiel%26Werner_Richter%2619884.jpg,1988,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q108463643_0.png,8,6,11
Q108476651,Mann und Frau,nude,bronze,https://upload.wikimedia.org/wikipedia/commons/0/00/Skulptur_Mann_und_Frau_Berlin.jpg,1990,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q108476651_0.png,6,1,11
Q108533258,Charity,mythological sculpture,stone,https://upload.wikimedia.org/wikipedia/commons/f/f5/Melchior_Anton_Zur_Strassen_-_Caritas_-_1.jpg,1867,8,1850-1899,/home3/jqwx33/SculptureMTL/selected_images/Q108533258_0.png,5,6,7
Q108545936,Mutter mit Kind,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/0/0c/Skulptur_Mutter_mit_Kind_Berlin_1v6.jpg,1982,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q108545936_0.png,8,1,11
Q108741155,Marzahner Geister,public art,stone,https://upload.wikimedia.org/wikipedia/commons/1/19/Skulpturen_Borkheider_Stra%C3%9Fe_%28Berlin-Marzahn%29_3v12.jpg,1997,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q108741155_0.png,8,6,11
Q108828424,Hofzeichen,public art,terracotta,https://upload.wikimedia.org/wikipedia/commons/f/fc/Skulptur_Hofzeichen_Bernburger_Stra%C3%9Fe_Berlin_1v3.jpg,1988,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q108828424_0.png,8,7,11
Q108839028,Petit faune,mythological sculpture,marble,https://upload.wikimedia.org/wikipedia/commons/b/b9/Hubert_Lavigne_-_Petit_faune_01.jpg,1865,8,1850-1899,/home3/jqwx33/SculptureMTL/selected_images/Q108839028_0.png,5,3,7
Q109404009,Älteres Paar,public art,stone,https://upload.wikimedia.org/wikipedia/commons/1/18/Skulptur_P%C3%BCttbergeweg_gg%C3%BC_1_%28RahndWil%29_%C3%84lteres_Paar%26Ingeborg_Hunzinger%261996.jpg,1996,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q109404009_0.png,8,6,11
Q109415981,Sphinx,public art,stone,https://upload.wikimedia.org/wikipedia/commons/3/32/Chemnitz_Schlossberg_Hunzinger_Sphinx.jpg,1976,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q109415981_0.png,8,6,10
Q109608170,Wolkenschale,public art,marble,https://upload.wikimedia.org/wikipedia/commons/9/95/Wolkenschale.jpg,1961,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q109608170_0.png,8,3,10
Q109612980,Maternitas,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/b/b1/2012-03-27_Bonn_Kanzlerbungalow_KunstimPark_%281%29.JPG,1958,10,1940-1959,/home3/jqwx33/SculptureMTL/selected_images/Q109612980_0.png,8,1,9
Q109772272,Der Steinhändler,nude,stone,https://upload.wikimedia.org/wikipedia/commons/c/c2/Skulptur_Berliner_Str_120_%28Panko%29_Der_Steinh%C3%A4ndler%26Alexander_Polzin%262001.jpg,1997,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q109772272_0.png,6,6,11
Q109957432,Three women,nude,stone,https://upload.wikimedia.org/wikipedia/commons/4/4b/Skulptur_Dorfplatz_%28Bohnd%29_Drei_Akte%26Karl_Bl%C3%BCme%261982.jpg,1987,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q109957432_0.png,6,6,11
Q110008433,Persphone,nude,stone,https://upload.wikimedia.org/wikipedia/commons/b/b7/Persephone_Kruse1.JPG,1916,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q110008433_0.png,6,6,8
Q110043113,Plato,portrait,marble,https://upload.wikimedia.org/wikipedia/commons/a/a7/Plato%2C_BK-1986-44-A-1.jpg,1640,5,1600-1699,/home3/jqwx33/SculptureMTL/selected_images/Q110043113_0.png,7,3,4
Q110044086,,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/8/81/Spelende_kinderen_-_In_de_Hoven.jpg,1967,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110044086_0.png,8,1,10
Q110044100,,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/e/ea/Delft_kunstwerk_figuur_in_vijver.jpg,1996,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110044100_0.png,8,1,11
Q110044101,,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/d/d0/Delft_kunstwerk_vogel_boom_boot_water.jpg,1994,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110044101_0.png,8,1,11
Q110044104,,public art,stone,https://upload.wikimedia.org/wikipedia/commons/8/88/Delft_kunstwerk_fabelmens.jpg,1969,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110044104_0.png,8,6,10
Q110110914,Großer Stürzender,nude,bronze,https://upload.wikimedia.org/wikipedia/commons/e/e2/Skulptur_Georg-Kolbe-Hain_%28Westend%29_Gro%C3%9Fer_St%C3%BCrzender%26Georg_Kolbe%261940_422.jpg,1942,10,1940-1959,/home3/jqwx33/SculptureMTL/selected_images/Q110110914_0.png,6,1,9
Q110320217,Große Vegetative Landschaft,abstract art,bronze,https://upload.wikimedia.org/wikipedia/commons/5/5b/Skulptur_B%C3%BCrgerpark_Pankow_%28Pankow%29_Gro%C3%9Fe_Vegetative_Landschaft%26Friedrich_Berhard_Henkel%261990.jpg,1991,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110320217_0.png,1,1,11
Q110413025,Shipbuilder,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/2/2f/Schiedam_kunstwerk_scheepsbouwer.jpg,1995,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110413025_0.png,8,1,11
Q110413042,,public art,stone,https://upload.wikimedia.org/wikipedia/commons/2/24/Schiedam_kunstwerk_pegasus.jpg,1965,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110413042_0.png,8,6,10
Q110415722,Raumzeichen,abstract art,metal,https://upload.wikimedia.org/wikipedia/commons/4/4c/Skulptur_Sch%C3%A4ferstr_8_%28Wanns%29_Skulptur.jpg,1970,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110415722_0.png,1,4,10
Q110421383,Windkinetische Plastik,abstract art,metal,https://upload.wikimedia.org/wikipedia/commons/a/ac/Skulptur_Coloniaallee_36_%28Altgl%29_Windkinetische_Plastik%26Bernhard_Wilhelm_Blank%2619962.jpg,1996,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110421383_0.png,1,4,11
Q110474363,,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/9/96/Joris_%281%29.jpg,2014,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q110474363_0.png,8,1,12
Q110474371,,public art,metal,https://upload.wikimedia.org/wikipedia/commons/5/5e/Maashoorn.jpg,2017,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q110474371_0.png,8,4,12
Q110517852,Wassertor,abstract art,stone,https://upload.wikimedia.org/wikipedia/commons/a/a9/Skulptur_Corneliusstr_7_%28Tierg%29_Wassertor%26Susanne_Specht%262000.jpg,2000,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110517852_0.png,1,6,11
Q110526839,,public art,stone,https://upload.wikimedia.org/wikipedia/commons/7/72/Denhaag_kunstwerk_het_gesprek.jpg,1967,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110526839_0.png,8,6,10
Q110526976,Woman with Apple,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/a/a8/Denhaag_kunstwerk_vrouwtje_met_appel.jpg,1984,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110526976_0.png,8,1,11
Q110526977,,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/8/85/Denhaag_kunstwerk_meisje_op_skippybal.jpg,1983,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110526977_0.png,8,1,11
Q110526992,,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/4/46/Denhaag_kunstwerk_vrouw_met_parasol.jpg,1961,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110526992_0.png,8,1,10
Q110527031,,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/6/61/Denhaag_monument_albarda.jpg,1961,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110527031_0.png,8,1,10
Q110527117,,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/9/95/Denhaag_kunstwerk_monument_wiel.jpg,1983,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110527117_0.png,8,1,11
Q110527130,,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/c/ce/Denhaag_kunstwerk_gezins_en_kinderverzorgster.jpg,1957,10,1940-1959,/home3/jqwx33/SculptureMTL/selected_images/Q110527130_0.png,8,1,9
Q110527148,,public art,stone,https://upload.wikimedia.org/wikipedia/commons/6/6b/Denhaag_kunstwerk_estafettelopers.jpg,1956,10,1940-1959,/home3/jqwx33/SculptureMTL/selected_images/Q110527148_0.png,8,6,9
Q110544146,Das Auge der Nemesis,abstract art,metal,https://upload.wikimedia.org/wikipedia/commons/3/34/Bernhard_Heiliger_-_Auge_der_Nemesis.jpg,1980,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110544146_0.png,1,4,10
Q110583927,Kugellenker,abstract art,metal,https://upload.wikimedia.org/wikipedia/commons/4/42/Berlin-AVK_Duschat_061.jpg,1987,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110583927_0.png,1,4,11
Q110605027,Mädchen von Yukatan,abstract art,stone,https://upload.wikimedia.org/wikipedia/commons/0/00/1964_-_Erich_Fritz_Reuter_-_M%C3%A4dchen_von_Yukatan.jpg,1964,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110605027_0.png,1,6,10
Q110645835,,public art,Other,https://upload.wikimedia.org/wikipedia/commons/8/8c/Denhaag_kunstwerk_kleurpijp.jpg,1972,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110645835_0.png,8,0,10
Q110645864,,public art,Other,https://upload.wikimedia.org/wikipedia/commons/3/34/Denhaag_kunstwerk_girante.jpg,1984,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110645864_0.png,8,0,11
Q110645872,,public art,ceramic,https://upload.wikimedia.org/wikipedia/commons/0/0f/Denhaag_kunstwerk_haan.jpg,1970,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110645872_0.png,8,2,10
Q110645893,,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/9/90/PellinkhofTheHague2017.jpg,1988,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110645893_0.png,8,1,11
Q110645905,Object,public art,metal,https://upload.wikimedia.org/wikipedia/commons/7/71/Denhaag_kunstwerk_Lon_Pennock.jpg,1972,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110645905_0.png,8,4,10
Q110645909,,public art,metal,https://upload.wikimedia.org/wikipedia/commons/d/d5/Winter_in_Den_Haag_%284200154393%29.jpg,1990,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110645909_0.png,8,4,11
Q110645914,Standing and Lying,public art,metal,https://upload.wikimedia.org/wikipedia/commons/a/aa/Denhaag_kunstwerk_staand_en_liggend.jpg,1972,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110645914_0.png,8,4,10
Q110645913,Tree,public art,metal,https://upload.wikimedia.org/wikipedia/commons/b/b2/Denhaag_kunstwerk_boom.jpg,1972,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110645913_0.png,8,4,10
Q110645976,,public art,stone,https://upload.wikimedia.org/wikipedia/commons/2/29/Denhaag_kunstwerk_poort1.jpg,1987,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110645976_0.png,8,6,11
Q110646033,,public art,metal,https://upload.wikimedia.org/wikipedia/commons/f/fa/Denhaag_kunstwerk_compositie.jpg,1968,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110646033_0.png,8,4,10
Q110646044,Object,public art,metal,https://upload.wikimedia.org/wikipedia/commons/8/87/Denhaag_kunstwerk_Object_Joop_Pellinkhof.jpg,1983,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110646044_0.png,8,4,11
Q110646053,,public art,metal,https://upload.wikimedia.org/wikipedia/commons/8/8e/Denhaag_kunstwerk_draaiing.jpg,1981,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110646053_0.png,8,4,11
Q110646066,Light and Darkness,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/a/ac/Light_and_Darkness_Rob_Krier_The_Hague_Wijnhaven.JPG,2001,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q110646066_0.png,8,1,12
Q110646074,Obstacle,public art,metal,https://upload.wikimedia.org/wikipedia/commons/7/7a/Denhaag_kunstwerk_obstakel.jpg,1980,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110646074_0.png,8,4,10
Q110646082,,public art,wood,https://upload.wikimedia.org/wikipedia/commons/1/14/Denhaag_kunstwerk_totempaal.jpg,1962,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110646082_0.png,8,8,10
Q110646106,Bijenkorf sculptures,Other,stone,https://upload.wikimedia.org/wikipedia/commons/c/ca/Detail_zijingang_met_sculptuur_-_%27s-Gravenhage_-_20087998_-_RCE.jpg,1924,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q110646106_0.png,0,6,8
Q110646129,,public art,stone,https://upload.wikimedia.org/wikipedia/commons/c/c5/Zuil_en_gedenksteen.jpg,1924,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q110646129_0.png,8,6,8
Q110646141,Child with a Duck,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/9/9b/Denhaag_kunstwerk_kind_met_eend.jpg,1930,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q110646141_0.png,8,1,8
Q110653896,,religious art,stone,https://upload.wikimedia.org/wikipedia/commons/8/8a/Carcassonne_-_Mus%C3%A9e-tr%C3%A9sor_de_Notre-Dame-de-l%27Abbaye_11.jpg,1500,3,1400-1499,/home3/jqwx33/SculptureMTL/selected_images/Q110653896_0.png,9,6,2
Q110654334,,religious art,stone,https://upload.wikimedia.org/wikipedia/commons/0/07/Carcassonne_-_Mus%C3%A9e-tr%C3%A9sor_de_Notre-Dame-de-l%27Abbaye_21.jpg,1400,2,1200-1399,/home3/jqwx33/SculptureMTL/selected_images/Q110654334_0.png,9,6,1
Q110701267,Horse head,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/5/57/Hans_Wimmer_-_Pferdekopf.jpg,1976,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110701267_0.png,8,1,10
Q110710158,MiXmAL,abstract art,Other,https://upload.wikimedia.org/wikipedia/commons/a/a6/Berlin-AVK_Wiesner_048.jpg,1981,12,1980-1999,/home3/jqwx33/SculptureMTL/selected_images/Q110710158_0.png,1,0,11
Q110834483,There is no song about it,public art,bronze,https://upload.wikimedia.org/wikipedia/commons/2/2e/Denhaag_kunstwerk_There_is_no_song_about_it.jpg,2007,13,2000-2022,/home3/jqwx33/SculptureMTL/selected_images/Q110834483_0.png,8,1,12
Q110835432,Begegnungen,public art,metal,https://upload.wikimedia.org/wikipedia/commons/d/de/Skulptur_Messedamm_12_%28Westend%29_Begegnungen%26Matschinsky-Denninghoff%261978.jpg,1979,11,1960-1979,/home3/jqwx33/SculptureMTL/selected_images/Q110835432_0.png,8,4,10
Q110883439,Monument à Debussy,nude,bronze,https://upload.wikimedia.org/wikipedia/commons/c/c3/Aristide_Maillol_-_Torse_Debussy_03.jpg,1930,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q110883439_0.png,6,1,8
Q110891734,Kore,abstract art,bronze,https://upload.wikimedia.org/wikipedia/commons/7/7a/Skulptur_Van%27t-Hoff-Str_6_%28Dahle%29_Torso%26Karl_Hartung%261953.jpg,1953,10,1940-1959,/home3/jqwx33/SculptureMTL/selected_images/Q110891734_0.png,1,1,9
Q110892234,The cat,animal sculpture,terracotta,https://upload.wikimedia.org/wikipedia/commons/7/70/Manuel_Martinez_Hugu%C3%A9_-_Chat_03.jpg,1922,9,1900-1939,/home3/jqwx33/SculptureMTL/selected_images/Q110892234_0.png,2,7,8
